Id_Entidad,Entidad,E-Mail,Departamento,Ciudad
217508675,Santa Lucía,contacto@santalucia-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,SANTA LUCIA
219015690,Santa María - Boyacá,elsa_esguerra_salgado@hotmail.com,DEPARTAMENTO DE BOYACA,SANTA MARIA (BOYACA)
217641676,Santa María - Huila,alcaldia@santamaria-huila.gov.co,DEPARTAMENTO DE HUILA,SANTA MARIA (HUILA)
210147001,"Santa Marta, Distrito Turístico, Cultural e Histórico",alcaldia@santamarta.gov.co,DEPARTAMENTO DE MAGDALENA,"SANTA MARTA - DISTRITO TURISTICO, CULTURAL E HISTORICO"
210119701,Santa Rosa - Cauca,contactenos@santarosa-cauca.gov.co,DEPARTAMENTO DE CAUCA,SANTA ROSA (CAUCA)
218266682,Santa Rosa de Cabal,contabilidad@santarosadecabal-risaralda.gov.co,DEPARTAMENTO DE RISARALDA,SANTA ROSA DE CABAL
218605686,Santa Rosa de Osos,financiera@santarosadeosos.gov.co,DEPARTAMENTO DE ANTIOQUIA,SANTA ROSA DE OSOS
219315693,Santa Rosa de Viterbo,starosaviterbo@gmail.com,DEPARTAMENTO DE BOYACA,SANTA ROSA DE VITERBO
218813688,Santa Rosa del Sur,contactenos@santarosadelsur-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SANTA ROSA DEL SUR
218313683,Santa Rosa Norte,libostar@hotmail.com,DEPARTAMENTO DE BOLIVAR,SANTA ROSA (BOLIVAR)
212499624,Santa Rosalía,contactenos@santarosalia-vichada.gov.co,DEPARTAMENTO DE VICHADA,SANTA ROSALIA
219615696,Santa Sofía,contactenos@santasofia-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SANTA SOFIA
219952699,Santacruz (Guachavés),contabilidad@santacruz-narino.gov.co,DEPARTAMENTO DE NARIÑO,SANTACRUZ  (GUACHAVES)
218615686,Santana,tesoreria@santana-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SANTANA
219819698,Santander de Quilichao,contabilidad@santanderdequilichao-cauca.gov.co,DEPARTAMENTO DE CAUCA,SANTANDER DE QUILICHAO
218054680,Santiago - Norte de Santander,alcaldia@santiago-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,SANTIAGO (NORTE DE SANTANDER)
216086760,Santiago - Putumayo,alcaldia@santiago-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,SANTIAGO (PUTUMAYO)
210176001,Santiago de Cali,genes.velasco@cali.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,SANTIAGO DE CALI
212070820,Santiago de Tolú,alcaldia@santiagodetolu_sucre.gov.co,DEPARTAMENTO DE SUCRE,SANTIAGO DE TOLU
219005690,Santo Domingo,alcaldia@santodomingo-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SANTO DOMINGO
214354743,Santo Domingo de Silos,alcaldia@santodomingodesilos-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,SILOS
218508685,Santo Tomás,alcaldia@santo-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,SANTO TOMAS
219705697,Santuario - Antioquia,secretariadehacienda@elsantuario-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SANTUARIO (ANTIOQUIA)
218766687,Santuario - Risaralda,alcaldia@santuario-risaralda.gov.co,DEPARTAMENTO DE RISARALDA,SANTUARIO (RISARALDA)
212052720,Sapuyes,tesoreria@sapuyes-narino.gov.co,DEPARTAMENTO DE NARIÑO,SAPUYES
213681736,Saravena,alcaldia@saravena-arauca.gov.co,DEPARTAMENTO DE ARAUCA,SARAVENA
212054720,Sardinata,tesoreria@sardinata-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,SARDINATA
211825718,Sasaima,aalcaldia@sasaima-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SASAIMA
212015720,Sativanorte,alcaldia@sativanorte-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SATIVANORTE
212315723,Sativasur,contactenos@sativasur-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SATIVASUR
213605736,Segovia,alcaldesegovia@hotmail.com,DEPARTAMENTO DE ANTIOQUIA,SEGOVIA
213625736,Sesquilé,sesquile@sesquile-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SESQUILE
213676736,Sevilla,alcaldia@sevilla-valle.go.co,DEPARTAMENTO DE VALLE DEL CAUCA,SEVILLA
214015740,Siachoque,tesoreria@siachoque-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SIACHOQUE
214025740,Sibaté,alcadia@sibate-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SIBATE
214986749,Sibundoy,jojagano@gmail.com,DEPARTAMENTO DE PUTUMAYO,SIBUNDOY
214325743,Silvania,alcaldia@silvania-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SILVANIA
214319743,Silvia,hacienda@silvia-cauca.gov.co,DEPARTAMENTO DE CAUCA,SILVIA
214568745,Simacota,tesoreria@simacota-santander.gov.co,DEPARTAMENTO DE SANTANDER,SIMACOTA
214525745,Simijaca,alcaldia@simijaca-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SIMIJACA
214413744,Simití,oscar4orr1151@hotmail.com,DEPARTAMENTO DE BOLIVAR,SIMITI
214270742,Sincé,alcaldia@since-sucre.gov.co,DEPARTAMENTO DE SUCRE,SINCE
210170001,Sincelejo,contabilidad@sincelejo.gov.co,DEPARTAMENTO DE SUCRE,SINCELEJO
214527745,Sipí,salcedojaimehumberto@hotmail.com,DEPARTAMENTO DE CHOCO,SIPI
214547745,Sitionuevo,alcaldia@sitionuevo-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,SITIONUEVO
215425754,Soacha,contabilidadsoacha@hotmail.com,DEPARTAMENTO DE CUNDINAMARCA,SOACHA
215315753,Soatá,contactenos@soata-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SOATA
215715757,Socha,alcaldia@socha-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SOCHA
215568755,Socorro,alcaldia@socorro-santander.gov.co,DEPARTAMENTO DE SANTANDER,SOCORRO
215515755,Socotá,alcaldia@socota-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SOCOTA
215915759,Sogamoso,contactenos@sogamoso-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SOGAMOSO
215618756,Solano,alcaldia@solano-caqueta.gov.co,DEPARTAMENTO DE CAQUETA,SOLANO
215808758,Soledad,contabilidad@soledad-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,SOLEDAD
218518785,Solita,alcaldia@solita-caqueta.gov.co,DEPARTAMENTO DE CAQUETA,SOLITA
216115761,Somondoco,alcaldia@somondoco-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SOMONDOCO
215605756,Sonsón,sechacienda@sonson-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SONSON
216105761,Sopetrán,contactenos@sopetran-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,SOPETRAN
216013760,Soplaviento,alcaldia@soplaviento-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,SOPLAVIENTO
215825758,Sopó,sstesoreria@sopo-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SOPO
216215762,Sora,alcaldia@sora-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SORA
216415764,Soracá,alcaldia@soraca-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SORACA
216315763,Sotaquirá,alcaldia@sotaquira-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SOTAQUIRA
216019760,Sotará (Paispamba),alcaldia@sotara-cauca.gov.co,DEPARTAMENTO DE CAUCA,SOTARA (PAISPAMBA)
217068770,Suaita,alcaldia@suaita-santander.gov.co,DEPARTAMENTO DE SANTANDER,SUAITA
217008770,Suán,alcaldia_suan@hotmail.com,DEPARTAMENTO DE ATLANTICO,SUAN
218019780,Suárez - Cauca,contactenos@suarez-cauca.gov.co,DEPARTAMENTO DE CAUCA,SUAREZ (CAUCA)
217073770,Suárez - Tolima,alcaldia@suarez-tolima.gov.co,DEPARTAMENTO DE TOLIMA,SUAREZ (TOLIMA)
217041770,Suaza,secrehacienda@suaza-huila.gov.co,DEPARTAMENTO DE HUILA,SUAZA
216925769,Subachoque,hacienda@subachoque-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SUBACHOQUE
218519785,Sucre - Cauca,tesoreria@sucre-cauca.gov.co,DEPARTAMENTO DE CAUCA,SUCRE (CAUCA)
217368773,Sucre - Santander,tesoreria@sucre-santander.gov.co,DEPARTAMENTO DE SANTANDER,SUCRE (SANTANDER)
217170771,Sucre - Sucre,apoma1@hotmail.com,DEPARTAMENTO DE SUCRE,SUCRE (SUCRE)
217225772,Suesca,alcaldia@suesca-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SUESCA
217725777,Supatá,virgilioalcaldesupata@gmail.com,DEPARTAMENTO DE CUNDINAMARCA,SUPATA
217717777,Supía,alcaldia@supia-caldas.gov.co,DEPARTAMENTO DE CALDAS,SUPIA
218068780,Suratá,contador@surata-santander.gov.co,DEPARTAMENTO DE SANTANDER,SURATA
217925779,Susa,claudiaferro_12@yahoo.es,DEPARTAMENTO DE CUNDINAMARCA,SUSA
217415774,Susacón,tesoreria@susacon-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SUSACON
217615776,Sutamarchán,alcaldia@sutamarchan-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SUTAMARCHAN
218125781,Sutatausa,hacienda@sutatausa-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,SUTATAUSA
217815778,Sutatenza,alcaldia@sutatenza-boyaca.gov.co,DEPARTAMENTO DE BOYACA,SUTATENZA
218525785,Tabio,alcaldia@tabio-cundinamarca.gov.vo,DEPARTAMENTO DE CUNDINAMARCA,TABIO
218727787,Tadó,alcaldia@tado-choco.gov.co,DEPARTAMENTO DE CHOCO,TADO
218013780,Talaigua Nuevo,alcaldia@talaiguanuevo-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,TALAIGUA NUEVO
218720787,Tamalameque,alcaldia@tamalameque-cesar.gov.co,DEPARTAMENTO DE CESAR,TAMALAMEQUE
210085400,Támara,tesoreria@tamara-casanare.gov.co,DEPARTAMENTO DE CASANARE,TAMARA
219481794,Tame,hacienda@tame-arauca.gov.co,DEPARTAMENTO DE ARAUCA,TAME
218905789,Támesis,hacienda@tamesis-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,TAMESIS
218652786,Taminango,alcaldia@taminango-narino.gov.co,DEPARTAMENTO DE NARIÑO,TAMINANGO
218852788,Tangua,despachoalcaldia@tangua-narino.gov.co,DEPARTAMENTO DE NARIÑO,TANGUA
216697666,Taraira,secretariadehacienda@taraira-vaupes.gov.co,DEPARTAMENTO DE VAUPES,TARAIRA
219005790,Tarazá,alcaldia@taraza-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,TARAZA
219141791,Tárqui,contactenos@tarqui-huila.gov.co,DEPARTAMENTO DE HUILA,TARQUI
219205792,Tarso,contactenos@tarso-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,TARSO
219015790,Tasco,tesoreria@tasco-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TASCO
211085410,Tauramena,contabilidad@tauramena-casanare.gov.co,DEPARTAMENTO DE CASANARE,TAURAMENA
219325793,Tausa,secretariadehacienda@tausa-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,TAUSA
219941799,Tello,contactenos@tello-huila.gov.co,DEPARTAMENTO DE HUILA,TELLO
219725797,Tena,tesoreria@tena-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,TENA
219847798,Tenerife,alcaldia@tenerife-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,TENERIFE
219925799,Tenjo,hacienda@tenjo-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,TENJO
219815798,Tenza,contactenos@tenza-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TENZA
210054800,Teorama,alcaldia@teorama-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,TEORAMA
210141801,Teruel,contactenos@teruel-huila.gov.co,DEPARTAMENTO DE HUILA,TERUEL
219741797,Tesalia,tesalia@yahoo.com,DEPARTAMENTO DE HUILA,TESALIA
210525805,Tibacuy,tesoreria@tibacuy-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,TIBACUY
210415804,Tibaná,sabinacuervo@hotmail.com,DEPARTAMENTO DE BOYACA,TIBANA
210615806,Tibasosa,sechacienda@tibasosa-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TIBASOSA
210725807,Tibirita,tesoreria@tibirita-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,TIBIRITA
211054810,Tibú,TESOTIBU@HOTMAIL.COM,DEPARTAMENTO DE NORTE DE SANTANDER,TIBU
210723807,Tierralta,despachoalcaldia@tierralta-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,TIERRALTA
210741807,Timaná,hacienda@timana-huila.gov.co,DEPARTAMENTO DE HUILA,TIMANA
210719807,Timbío,armandogomezo@hotmail.com,DEPARTAMENTO DE CAUCA,TIMBIO
210919809,Timbiquí,djimenez70@gmail.com,DEPARTAMENTO DE CAUCA,TIMBIQUI
210815808,Tinjacá,secretariahacienda@tinjaca-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TINJACA
211015810,Tipacoque,alcaldia@tipacoque-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TIPACOQUE
211013810,Tiquisio,contactenos@tiquisio-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,TIQUISO
210905809,Titiribí,alcaldia@titiribi-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,TITIRIBI
211415814,Toca,alcaldia@toca-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TOCA
211525815,Tocaima,contabilidad@tocaima-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,TOCAIMA
211725817,Tocancipá,tocancipa@cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,TOCANCIPA
211615816,Togüí,alcaldia@togui-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TOGUI
211905819,Toledo - Antioquia,hacienda@toledo-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,TOLEDO (ANTIOQUIA)
212054820,Toledo - Norte de Santander,alcaldia@toledo-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,TOLEDO (NORTE DE SANTANDER)
212370823,Toluviejo,contactenos@toluviejo-sucre.gov.co,DEPARTAMENTO DE SUCRE,TOLUVIEJO
212068820,Tona,tesorodetona@hotmail.com,DEPARTAMENTO DE SANTANDER,TONA
212015820,Tópaga,alcaldia@topaga-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TOPAGA
212325823,Topaipí,alcaldia@topaipi-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,TOPAIPI
212119821,Toribío,alcaldia@toribio-cauca.gov.co,DEPARTAMENTO DE CAUCA,TORIBIO
212376823,Toro,alcaldia@toro-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,TORO
212215822,Tota,alcaldia@tota-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TOTA
212419824,Totoró,totorocauca@gmail.com,DEPARTAMENTO DE CAUCA,TOTORO
213085430,Trinidad,contactenos@trinidad-casanare.gov.co,DEPARTAMENTO DE CASANARE,TRINIDAD
212876828,Trujillo,hacienda@trujillo-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,TRUJILLO
213208832,Tubará,contactenos@tubara-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,TUBARA
923271490,Tuchín,alcaldia@tuchin-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,TUCHIN
213476834,Tuluá,contabilidad@tulua.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,TULUA
213552835,Tumaco,contactenos@tumaco-narino.gov.co,DEPARTAMENTO DE NARIÑO,TUMACO
210115001,Tunja,contabilidad@tunja.gov.co,DEPARTAMENTO DE BOYACA,TUNJA
213215832,Tununguá,alcaldia@tunungua-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TUNUNGUA
213852838,Túquerres,contabilidad@tuquerres-narino.gov.co,DEPARTAMENTO DE NARIÑO,TUQUERRES
213613836,Turbaco,alcaldiaturbaco@yahoo.es,DEPARTAMENTO DE BOLIVAR,TURBACO
213813838,Turbaná,marmolejorodrigueznelson@yahoo.com.co,DEPARTAMENTO DE BOLIVAR,TURBANA
213705837,Turbo,alcalde@turbo.gov.co,DEPARTAMENTO DE ANTIOQUIA,TURBO
213515835,Turmequé,yannir.puentes@gmail.com,DEPARTAMENTO DE BOYACA,TURMEQUE
213715837,Tuta,secretariahacienda@tuta-boyaca.gov.co,DEPARTAMENTO DE BOYACA,TUTA
213915839,Tutasá,drcontadorp@gmail.com,DEPARTAMENTO DE BOYACA,TUTASA
213925839,Ubalá,tesoreria@ubala-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,UBALA
214125841,Ubaque,secretariahacienda@ubaque-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,UBAQUE
214325843,Ubaté,secretariadehacienda@ubate-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,UBATE
214576845,Ulloa,contactenos@ulloa-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,ULLOA
214215842,Úmbita,bacruz08@gmail.com,DEPARTAMENTO DE BOYACA,UMBITA
214525845,Une,alcaldia@une-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,UNE
210027800,Unguía,alcaldia@unguia-choco.gov.co,DEPARTAMENTO DE CHOCO,UNGUIA
211027810,Unión Panamericana,contactenos@unionpanamericana-choco.gov.co,DEPARTAMENTO DE CHOCO,UNION PANAMERICANA
214205842,Uramita,alcaldia@uramita-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,URAMITA
214744847,Uribia,alcaldia@uribia-laguajira.gov.co,DEPARTAMENTO DE GUAJIRA,URIBIA
214705847,Urrao,alcaldia@urrao-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,URRAO
215544855,Urumita,alcaldia@urumita-guajira.gov.co,DEPARTAMENTO DE GUAJIRA,URUMITA
214908849,Usiacurí,alcaldia@usiacuri-atlantico.gov.co,DEPARTAMENTO DE ATLANTICO,USIACURI
215125851,Útica,alcaldia@utica-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,UTICA
215405854,Valdivia,alcaldia@valdivia-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,VALDIVIA
215523855,Valencia,hacienda@valencia-cordoba.gov.co,DEPARTAMENTO DE CORDOBA,VALENCIA
215568855,Valle de San José,alcaldia@valledesanjose-santander.gov.co,DEPARTAMENTO DE SANTANDER,VALLE DE SAN JOSE
215473854,Valle de San Juan,alcaldia@valledesanjuan-tolima.gov.co,DEPARTAMENTO DE TOLIMA,VALLE DE SAN JUAN
216586865,Valle del Guamuez (La Hormiga),alcaldia@valledelguamuez-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,VALLE DEL GUAMUEZ (LA HORMIGA)
210120001,Valledupar,contabilidad@valledupar-cesar.gov.co,DEPARTAMENTO DE CESAR,VALLEDUPAR
215605856,Valparaíso - Antioquia,alcaldia@valparaiso-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,VALPARAISO (ANTIOQUIA)
216018860,Valparaíso - Caquetá,despachoalcalde@valparaiso-caqueta.gov.co,DEPARTAMENTO DE CAQUETA,VALPARAISO (CAQUETA)
215805858,Vegachí,contactenos@vegachi-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,VEGACHI
216168861,Vélez,alcaldia@velez-santander.gov.co,DEPARTAMENTO DE SANTANDER,VELEZ
216173861,Venadillo,alcaldia@venadillo-tolima.gov.co,DEPARTAMENTO DE TOLIMA,VENADILLO
216105861,Venecia - Antioquia,alcaldia@venecia-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,VENECIA
210625506,Venecia - Cundinamarca,despachoalcaldia@venecia-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,VENECIA (OSPINA PEREZ)
216115861,Ventaquemada,alcadia@ventaquemada-boyaca.gov.co,DEPARTAMENTO DE BOYACA,VENTAQUEMADA
216225862,Vergara,contador@vergara-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,VERGARA
216376863,Versalles,financiera@versalles-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,VERSALLES
216768867,Vetas,alcadia@vetas-santander.gov.co,DEPARTAMENTO DE SANTANDER,VETAS
216725867,Vianí,alcaldia@viani-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,VIANI
216717867,Victoria,hacienda@victoria-caldas.gov.co,DEPARTAMENTO DE CALDAS,VICTORIA
217305873,Vigía del Fuerte,hacienda@vigiadelfuerte-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,VIGIA DEL FUERTE
216976869,Vijes,alcaldia@vijes-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,VIJES
210715407,Villa de Leyva,hacienda@villadeleyva-boyaca.gov.co,DEPARTAMENTO DE BOYACA,VILLA DE LEIVA
217454874,Villa del Rosario,contabilidad@villarosario.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,VILLA DEL ROSARIO
214519845,Villa Rica - Cauca,alcaldia@villarica-cauca.gov.co,DEPARTAMENTO DE CAUCA,VILLA RICA
217154871,Villacaro,contactenos@villacaro-nortedesantander.gov.co,DEPARTAMENTO DE NORTE DE SANTANDER,VILLA CARO
218586885,Villagarzón (Villa Amazónica),financiera@villagarzon-putumayo.gov.co,DEPARTAMENTO DE PUTUMAYO,VILLAGARZON (VILLA AMAZONICA)
217125871,Villagómez,sechacienda@villagomez-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,VILLAGOMEZ
217073870,Villahermosa,alcalde@villahermosa-tolima.gov.co,DEPARTAMENTO DE TOLIMA,VILLAHERMOSA
217317873,Villamaría,alcaldia@villamria-caldas.gov.co,DEPARTAMENTO DE CALDAS,VILLAMARIA
217313873,Villanueva - Bolívar,contabilidad@viillanueva-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,VILLANUEVA (BOLIVAR)
214085440,Villanueva - Casanare,alcaldia@villanueva-casanare.gov.co,DEPARTAMENTO DE CASANARE,VILLANUEVA (CASANARE)
217444874,Villanueva - Guajira,alcaldia@villanueva-guajira.gov.co,DEPARTAMENTO DE GUAJIRA,VILLANUEVA (GUAJIRA)
217268872,Villanueva - Santander,contactenos@villanueva-santander.gov.co,DEPARTAMENTO DE SANTANDER,VILLANUEVA (SANTANDER)
217325873,Villapinzón,alcaldia@villapinzon-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,VILLAPINZON
217373873,Villarrica - Tolima,shacienda@villarrica-tolima.gov.co,DEPARTAMENTO DE TOLIMA,VILLARRICA
210150001,Villavicencio,despachoalcaldevillavicencio@gov.co,DEPARTAMENTO DEL META,VILLAVICENCIO
217241872,Villavieja,tesoreria@villavieja-huila.gov.co,DEPARTAMENTO DE HUILA,VILLAVIEJA
217525875,Villeta,villeta.cundinamarca@gmail.com,DEPARTAMENTO DE CUNDINAMARCA,VILLETA
217825878,Viotá,gobierno@viota-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,VIOTA
217915879,Viracachá,alcaldia@viracacha-boyaca.gov.co,DEPARTAMENTO DE BOYACA,VIRACACHA
211150711,Vista Hermosa,tesoreria@vistahermosa-meta.gov.co,DEPARTAMENTO DEL META,VISTA HERMOSA
217717877,Viterbo,alcaldia@viterbo-caldas.go.co,DEPARTAMENTO DE CALDAS,VITERBO
218525885,Yacopí,alcaldia@yacopi-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,YACOPI
218552885,Yacuanquer,contactenos@yacuanquer-narino.gov.co,DEPARTAMENTO DE NARIÑO,YACUANQUER
218541885,Yaguará,tesoreria@yaguara-huila.gov.vo,DEPARTAMENTO DE HUILA,YAGUARÁ
218505885,Yalí,alcaldia@yali-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,YALI
218705887,Yarumal,alcaldiayarumal@gmail.com,DEPARTAMENTO DE ANTIOQUIA,YARUMAL
219005890,Yolombó,shaciendayolombo@hotmail.com,DEPARTAMENTO DE ANTIOQUIA,YOLOMBO
219305893,Yondó (Casabe),secretariadehacienda@yondo-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,YONDO (CASABE)
210185001,Yopal,contabilidad@yopal-casanare.gov.co,DEPARTAMENTO DE CASANARE,YOPAL
219076890,Yotoco,alcaldia@yotoco-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,YOTOCO
219276892,Yumbo,yumbo@yumbo.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,YUMBO
219413894,Zambrano,contabilidad@zambrano-bolivar.gov.co,DEPARTAMENTO DE BOLIVAR,ZAMBRANO
219568895,Zapatoca,alcaldia@zapatoca-santander.gov.co,DEPARTAMENTO DE SANTANDER,ZAPATOCA
216047960,Zapayán,alcaldia@zapayan-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,ZAPAYÁN
219505895,Zaragoza,hacienda@zaragoza-antioquia.gov.co,DEPARTAMENTO DE ANTIOQUIA,ZARAGOZA
219576895,Zarzal,alcaldia@zarzal-valle.gov.co,DEPARTAMENTO DE VALLE DEL CAUCA,ZARZAL
219715897,Zetaquira,tesoreria@zetaquira-boyaca.gov.co,DEPARTAMENTO DE BOYACA,ZETAQUIRA
219825898,Zipacón,tesoreria@zipacon-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,ZIPACON
219925899,Zipaquirá,secretariahacienda@zipaquira-cundinamarca.gov.co,DEPARTAMENTO DE CUNDINAMARCA,ZIPAQUIRA
218047980,Zona Bananera,alcaldia@zonabananera-magdalena.gov.co,DEPARTAMENTO DE MAGDALENA,ZONA BANANERA
